TR:CASP8,TR:CDK2,TR:DUSP6,TR:EIF2AK2,TR:ERBB2,TR:FN1,TR:HSPB1,TR:ITGAL,TR:KDR,TR:LYN,TR:MDM4,TR:NR4A1,TR:SMAD6,TR:SPP1,TR:STK11,TR:VASP,TR:YAP1,TR:ACTBi,TR:AKT1i,TR:BADi,TR:BAXi,TR:BCL2i,TR:BCL2L11i,TR:BIDi,TR:BIRC2i,TR:BIRC5i,TR:BRAFi,TR:CASP9i,TR:CBLi,TR:CCND1i,TR:CCND3i,TR:CCNE1i,TR:CCNE2i,TR:CDK4i,TR:CDKN1Ai,TR:CDKN2Ai,TR:CREB1i,TR:CTNNA1i,TR:CTNNB1i,TR:EGFRi,TR:EGLN1i,TR:ERBB3i,TR:FOXO3i,TR:GAB2i,TR:HIF1Ai,TR:IGF1Ri,TR:ITGA2i,TR:ITGB3i,TR:KITi,TR:LCKi,TR:LEF1i,TR:MAP2K1i,TR:MAPK1i,TR:MAPK14i,TR:MAPK9i,TR:MDM2i,TR:MTORi,TR:MYCi,TR:PIK3CAi,TR:PRKCAi,TR:CDKN1Bi,TR:PTENi,TR:PTK2i,TR:PTPN11i,TR:RELAi,TR:RPS6KB1i,TR:SFNi,TR:SMAD2i,TR:SMAD3i,TR:SMAD4i,TR:SMAD5i,TR:SOCS2i,TR:SRCi,TR:STAT1i,TR:STAT3i,TR:TP53i,TR:XIAPi,TR:YWHAEi,TR:YWHAZi,DA:ARC,DA:BAK1,DA:BCL2L1,DA:CASP3,DA:CAV1,DA:CCNB1,DA:CD44,DA:CD74,DA:EIF2S1,DA:GAPDH,DA:JUNB,DA:MAPT,DA:MCL1,DA:PDK1,DA:PIM1,DA:PIM2,DA:PPARG,DA:PTGS2,DA:RPS6,DA:SMAD1,DA:STMN1,DA:TSC2,DA:VHL,DV:ARC,DV:BAK1,DV:BCL2L1,DV:CASP3,DV:CAV1,DV:CCNB1,DV:CD44,DV:CD74,DV:EIF2S1,DV:GAPDH,DV:JUNB,DV:MAPT,DV:MCL1,DV:PDK1,DV:PIM1,DV:PIM2,DV:PPARG,DV:PTGS2,DV:RPS6,DV:SMAD1,DV:STMN1,DV:TSC2,DV:VHL,N,"resp,simple"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,362777326756529","0,304137091460036","0,33972119395973","0,256872897656793","0,245265129619773","0,225083301505916","0,29056709602912","0,49663558575922","0,221080692449766","0,311623608871429","0,238102260406641","0,331725200526887","0,38931642972998","0,320739875850905","0,250459844322378","0,251185405485829","0,26575504124356","0,233760977018997","0,304455358121395","0,325323981243855","0,368322083874774","0,327741553070258","0,188713868262118",78,CR
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,477013150476732","0,327880025844062","0,337945793336253","0,381786713955637","0,547003966210091","0,231146154091723","0,43000995062051","0,280304173662362","0,192603908041145","0,390844071370085","0,437163353640655","0,284735032589008","0,297828352233964","0,314318837963283","0,331822415966134","0,444930618486437","0,444502215969579","0,292000858707036","0,277626975796585","0,271255603950679","0,3900051830498","0,288948957062229","0,271486738752854",79,CR
0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,406060864927238","0,277170091520207","0,270600538199986","0,242576268077808","0,230804581374885","0,218432319658446","0,191883743355875","0,609222566516346","0,336794758369856","0,275351868853335","0,320877856008472","0,265488975177938","0,446288493398992","0,365396130308438","0,204245682208765","0,189457714095899","0,264388047690035","0,364310606276842","0,54369822425789","0,40559173448775","0,286312072665812","0,277851705361165","0,360835902419181",80,CR
1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,342581949020123","0,346140269410557","0,291452262957609","0,338225726359373","0,339920317403707","0,223407675629172","0,356821258050373","0,368615796883763","0,34773846455601","0,279212888763752","0,268687169015159","0,340572802550015","0,336944486276188","0,310625691809425","0,180123998861364","0,305748923199669","0,233584163693825","0,26409053324027","0,37922846663163","0,379018231669818","0,368772988517037","0,277709161869038","0,352503991878541",82,CR
1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,392876860966492","0,294965277261074","0,378154828722894","0,484220656875791","0,32111009925293","0,288749399986622","0,254056356185886","0,459319325934342","0,399790129627723","0,365468952435321","0,343238998281506","0,376280867944958","0,198197631079479","0,27912946958968","0,271868339270696","0,255399506243855","0,255400822637537","0,458396654274156","0,263531454064283","0,279112924351964","0,280005133194985","0,330336102910421","0,324989025061075",83,CR
0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,362301773685119","0,381520896093669","0,321373618164793","0,315720785415178","0,223197650737298","0,260417571417859","0,276259740841034","0,432265740941581","0,260108375228568","0,26992771351132","0,214836302195209","0,346966930411586","0,332135740185824","0,322153317495811","0,250909822270765","0,154053792953526","0,221422101370032","0,350567949635605","0,316448902987061","0,350590542858218","0,293251129084553","0,275156211117339","0,327789420248747",84,CR
0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,271889832525185","0,375519628454054","0,377979256638995","0,284435185850014","0,345258625502124","0,32224478946237","0,384464222354736","0,321424397554885","0,4569550972656","0,431734556243603","0,299779046297616","0,572896365420631","0,427992499251688","0,386503938126505","0,193379984334732","0,213938179950313","0,177071427646503","0,359356070979995","0,37723121208249","0,35152688880029","0,292059848999578","0,288767871311452","0,3891775155194",85,CR
1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,261010167118767","0,391961402376548","0,446870794334877","0,187680010173736","0,293600832533838","0,302716750400269","0,426019367287836","0,313277499980156","0,307286223262366","0,343153823953025","0,189786122318408","0,256641902566737","0,355589204772919","0,301610143999388","0,202682541536568","0,226120381447207","0,17214513805925","0,492138367143859","0,333143082854054","0,281292693662675","0,21041330840303","0,315839434678299","0,321330683504288",86,CR
1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,441652547785061","0,313843072703395","0,327398788061566","0,370303426741077","0,297081092540675","0,341305452012868","0,331317970696008","0,495495219981866","0,274168296461876","0,309766318325052","0,264673308283045","0,455738565413665","0,355903754289083","0,384269699152512","0,341976035732517","0,193813045520438","0,155972441539339","0,393953133781131","0,266268200067561","0,320171015265521","0,321484775044936","0,202791514536764","0,394091080599573",87,CR
1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,285135339924094","0,365813120140313","0,301385008678701","0,173130751200061","0,179039308865406","0,297622430173017","0,259638513335365","0,393061722066555","0,338901610776908","0,333567871699657","0,241647405598547","0,430782223689288","0,429157741925973","0,244722895622125","0,302218660414802","0,27255370660653","0,108155526855324","0,575783882209295","0,46366223992856","0,277310181631834","0,173960231531451","0,198426343610238","0,305064998254879",88,CR
1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,260318667948463","0,425487923905008","0,244144273586218","0,229088540004368","0,230810847569374","0,210199216360899","0,230080434726956","0,194905853091597","0,299540469288402","0,28541011419149","0,293226786394139","0,275409227201279","0,239811377385829","0,242800057010751","0,249598063730873","0,177231187953438","0,224577565933598","0,311014170222223","0,412326915577919","0,293663494590224","0,234594760550569","0,36348677018128","0,295236452798495",91,CR
0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,47092001526114","0,363994977420441","0,179537729008563","0,303993562846938","0,342038738152659","0,272365633131236","0,356054069142421","0,147207092601421","0,40227272768934","0,234129214011278","0,389621409802221","0,302537057868114","0,170491798551365","0,223535818960803","0,240475826594958","0,364556236127793","0,36929092676665","0,169182904388678","0,38405085176922","0,387132832440996","0,098352556187457","0,401401412331062","0,123851668457541",92,CR
1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,439286723521401","0,346549800533085","0,31144977711216","0,392880438511069","0,382719945755821","0,452712875568818","0,278461269896231","0,483187907898704","0,444504111059112","0,331170141558777","0,448034317758427","0,319388243828902","0,32072049110095","0,265652880686594","0,303802880445727","0,331672294011414","0,383686552138763","0,294513564451658","0,282089435976741","0,3169221055944","0,259046712644363","0,238114082527301","0,338551381483763",93,CR
1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,381008264897561","0,283997650642923","0,341625578529099","0,27415508513667","0,325653388079088","0,427762598777656","0,364705842719851","0,329810384825439","0,259236114332561","0,21692425655893","0,319292984136325","0,317978071090787","0,355193969110425","0,437895759248436","0,266973702673923","0,217547218627693","0,30794037491892","0,2971705359497","0,216783477364382","0,280773393749531","0,289579814594029","0,238895071156993","0,287062099617986",94,CR
1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,391506939925577","0,20515161528661","0,328543384116736","0,271388221749704","0,365660816312684","0,267576862417401","0,563586689925331","0,339300850256471","0,187034679113064","0,26952072842753","0,268823401377456","0,428352331662387","0,441420831276478","0,366283182068267","0,266132221818529","0,247130099315131","0,307564371806028","0,389653516271703","0,257624528901047","0,268396964307949","0,228186611970116","0,214473298553551","0,322156001797141",95,CR
1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,213557557640313","0,475410440277124","0,413075378936276","0,307019424405005","0,144519653714629","0,668644548545244","0,326950306805741","0,199437612713087","0,349107466262187","0,252299884826324","0,480539551832698","0,355527551029939","0,324999429655656","0,305194187364617","0,395240395757724","0,517571525481336","0,410775099838559","0,298441127471729","0,215404572042517","0,218740407070949","0,403869668770779","0,311143333686481","0,331778756876545",96,CR
1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,475006230926377","0,470919500455987","0,036942150351991","0,301938238009006","0,231841077937238","0,223090033491022","0,469946122662584","0,15017800314168","0,198999225072512","0,257950989405037","0,326811888221953","0,206269519302316","0,29355546779677","0,273210999722985","0,211609423330156","0,205685179996712","0,148299087545343","0,209756164030363","0,355413663686601","0,228871498397434",0,"0,334781646216393","0,268764223426895",97,CR
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,319079415596509","0,321540710514701","0,218132984825551","0,370103803656233","0,39237959475847","0,310190798978876","0,238889069668467","0,255016887377421","0,271393674313437","0,225582583671736","0,403375589850018","0,308927986734705","0,190868094227903","0,257532987022677","0,372026798259031","0,33810156643993","0,275339356646237","0,321900262274638","0,105719601784805","0,266059445853511","0,325996307518176","0,18839595684642","0,313871019921892",99,CR
1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,342058529327735","0,355334078623417","0,321035204525187","0,470752022420348","0,147666711801078","0,359668877272475","0,305421224464962","0,371748370402632","0,357859720617588","0,323307475747268","0,235134294859599","0,343665257282174","0,164948763136901","0,223906871492374","0,39962172121864","0,484239297014785","0,340810984730325","0,397952140762244","0,349587165650338","0,324792447990342","0,40138861244857","0,254692310924256","0,314512128175389",100,CR
1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,345182596463613","0,328120342508893","0,231317468245287","0,292316740115673","0,33814568536414","0,35272755390473","0,232707724368475","0,243073491023018","0,354151120162468","0,378432165419835","0,344437159271995","0,25637876744507","0,231411222994147","0,26231806746332","0,220963763329396","0,430571792818303","0,332738380441063","0,137053370810625","0,291563447155763","0,309307304581747","0,247220046379098","0,314972907777303","0,279678988464916",102,CR
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,459159294788829","0,397787789022222","0,469588614066956","0,341380996686297","0,515899176985541","0,409375440075057","0,246361540938501","0,279251192296427","0,268204107950478","0,333742540282116","0,48511115193168","0,220942675496509","0,349150887963825","0,347756797395243","0,381550148778644","0,260291315928125","0,380700002538278","0,243774168264907","0,409980769983726","0,143593945406508","0,344254326171955","0,414957483826911","0,356209579212666",103,CR
0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,226373166833321","0,313460174635725","0,787395372007696","0,230773632297104","0,17317792929563","0,250439149311355","0,215313017787415","0,221282376650755","0,284560703864922","0,551332968980479","0,37915401791225","0,639616861074434","0,199271134962703","0,41068272169451","0,262712236942824","0,436175602335754","0,265196853861293","0,305873310917884","0,661690001141054","0,843929458140823","0,166106505177053","0,422961659283163","0,59955098623249",104,CR
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,333181163159543","0,206599368020333","0,145490264026144","0,428849219878321","0,541439696783498","0,247928353709048","0,157983989987483","0,198002778054071","0,392332414655864","0,228377088315463","0,354887615889938","0,207948144250792","0,381553730894808","0,375038357555437","0,357916921747583","0,439330726817944","0,492670176253545","0,220158112444298","0,211898539888464","0,345604578021081","0,488550586005548","0,356790057869884","0,288309076669755",105,CR
1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,19682179016957","0,384275652026126","0,247301038487165","0,398083507284809","0,4732296729112","0,393194322582757","0,264391082776941","0,293813026921889","0,318995559891752","0,165925488334567","0,267654222902376","0,274687997002032","0,273161394895917","0,268447225547825","0,404733828147885","0,412501856782989","0,332093189315514","0,229176791010035","0,331492208991899","0,283776975294357","0,279950740802652","0,287902858162837","0,387215676152779",106,CR
1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,305291009981999","0,318795916625029","0,137087940138285","0,366800942918054","0,431291231959469","0,382482253961705","0,214303825188","0,248015845273976","0,467370862349591","0,238852780309558","0,495638812708666","0,266280665778287","0,396688387663432","0,361413695883053","0,397717537018528","0,415758965983347","0,361698762573927","0,091860045682755","0,416196241613572","0,333661508367803","0,26107245463963","0,280770767875297","0,272477503290252",109,CR
1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,190790353855305","0,301345153928942","0,203335885917986","0,471763541176378","0,360575396293806","0,424903900819333","0,315883141044774","0,297306286176956","0,312105787731569","0,391003197341627","0,249567326953072","0,270206029419621","0,2921212116106","0,698252644315453","0,232062536699491","0,48282918883638","0,312420368691323","0,408555249986356","0,288100134797687","0,306680716622884","0,441613445562911","0,387294606475687","0,275762415425402",110,CR
1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,284929558690287","0,28099056258035","0,202597882013239","0,399488027089934","0,109736763313308","0,363355202174438","0,203857178931","0,291917158882202","0,455972084576546","0,265543133415881","0,515241451240974","0,156065043914093","0,260371625085886","0,180604393799557","0,267242984013829","0,38361058219636","0,38356744092248","0,417503243808785","0,273873472780563","0,275912967443686","0,411314012077426","0,297262572451343","0,309207878167546",114,CR
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,407884119571957","0,211409759547048","0,262490171497695","0,298634949214301","0,24851289617146","0,331885877158003","0,231519777415495","0,258298892764571","0,472384944891923","0,271706796714344","0,311042184787984","0,139806507398219","0,505135597743688","0,458937103680844","0,224525174669285","0,339852291873758","0,235172549888864","0,235655228835881","0,309779223019509","0,288377769428214","0,339620049521316","0,234285175553488","0,271443794726173",119,CR
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,162687123639161","0,306159474900832","0,319077591756813","0,239074255128113","0,223030718950401","0,611935475379688","0,222472786573415","0,263505780373412","0,291798222278193","0,268426381904516","0,406287980859562","0,204669581936697","0,267218220514524","0,244895212179485","0,383862157115779","0,333672857385093","0,332963420650467","0,256387072789792","0,386780594772195","0,202586479586449","0,307617743062215","0,292588178575024","0,296949766827876",120,CR
1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,171447610305413","0,359415852045364","0,500854287762518","0,341326030392704","0,380651215802048","0,350317978562257","0,630090989269549","0,220920658293696","0,047518624737211","0,304148998545289","0,289701715927125","0,468473405168282","0,314788981399264","0,432462970411047","0,434784552763689","0,421888566619649","0,465766516971824","0,133524990961562","0,428084396821727","0,368330404160776","0,283283996787728","0,414951583024773","0,481076678142579",122,CR
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,441410344616358","0,158232479644055","0,204908097619761","0,323107488831102","0,240584931502127","0,315789484640758","0,234145162378302","0,284908761989358","0,52644150809259","0,279236016750392","0,319759331706636","0,259331740421008","0,405361431156664","0,323839035761284","0,19015877546249","0,267175185502137","0,310566693934741","0,224662325139796","0,241420795774213","0,238455133860363","0,351814100456882","0,220559947692532","0,19349706587846",123,CR
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,371185411176896","0,215234787363129","0,272306954710041","0,334111757043267","0,333463239029841","0,324301659161768","0,3248594500426","0,218359313776118","0,327783657263193","0,336891428117871","0,348792821188731","0,277566732555051","0,334808702979195","0,279469764381056","0,392963496083862","0,478486693198006","0,454432478204607","0,224759769046826","0,28439039256116","0,371884292566113","0,34994353893168","0,361007542381854","0,550586932576626",126,CR
